customerID,gender,SeniorCitizen,tenure,TenureGroup,Contract,InternetService,MonthlyCharges,TotalCharges,AvgMonthlySpend,Churn,ChurnFlag
5569-KGJHX,Female,0,9,0-1 yr,Month-to-month,Fiber optic,85.35,754.65,75.465,Yes,1
4988-IQIGL,Male,1,1,0-1 yr,Month-to-month,Fiber optic,75.35,75.35,37.675,Yes,1
5201-FRKKS,Male,0,25,2-4 yrs,Month-to-month,Fiber optic,74.3,1952.25,75.08653846153847,No,0
9799-CAYJJ,Female,1,2,0-1 yr,Month-to-month,Fiber optic,69.3,153.8,51.26666666666667,No,0
7730-IUTDZ,Male,0,43,2-4 yrs,Month-to-month,Fiber optic,75.2,3198.6,72.69545454545454,Yes,1
0426-TIRNE,Female,0,1,0-1 yr,Month-to-month,No,20.9,20.9,10.45,Yes,1
5443-SCMKX,Female,0,58,4-6 yrs,One year,Fiber optic,94.3,5610.15,95.08728813559321,No,0
8295-KMENE,Female,0,59,4-6 yrs,Two year,DSL,76.45,4519.5,75.325,No,0
6738-ISCBM,Male,0,44,2-4 yrs,One year,DSL,54.0,2440.25,54.227777777777774,No,0
9821-BESNZ,Male,0,66,4-6 yrs,One year,Fiber optic,104.25,6860.6,102.39701492537314,No,0
3678-MNGZX,Male,0,68,4-6 yrs,Two year,No,19.95,1377.7,19.96666666666667,No,0
1335-NTIUC,Male,0,9,0-1 yr,Month-to-month,DSL,24.95,190.25,19.025,No,0
2916-BQZLN,Male,0,19,1-2 yrs,Month-to-month,Fiber optic,84.75,1651.95,82.5975,No,0
4558-CGYCZ,Male,0,4,0-1 yr,Month-to-month,No,19.75,78.3,15.66,No,0
2368-GAKKQ,Female,0,70,4-6 yrs,Two year,Fiber optic,113.65,7939.25,111.82042253521126,No,0
8710-YGLWG,Male,0,1,0-1 yr,Month-to-month,DSL,44.9,44.9,22.45,No,0
3199-XGZCY,Female,0,8,0-1 yr,Month-to-month,Fiber optic,75.25,576.7,64.07777777777778,No,0
3785-KTYSH,Male,0,53,4-6 yrs,Two year,No,24.6,1279.0,23.685185185185187,No,0
6814-ZPWFQ,Male,1,51,4-6 yrs,One year,No,25.0,1260.7,24.24423076923077,No,0
4063-EIKNQ,Male,0,11,0-1 yr,Month-to-month,No,20.95,267.35,22.27916666666667,No,0
6993-YCOBK,Male,0,60,4-6 yrs,Two year,Fiber optic,110.6,6586.85,107.98114754098361,No,0
5206-HPJKM,Male,0,17,1-2 yrs,Month-to-month,DSL,55.5,934.15,51.89722222222222,No,0
7587-RZNME,Male,0,3,0-1 yr,Month-to-month,DSL,43.3,123.65,30.9125,Yes,1
0748-RDGGM,Male,0,70,4-6 yrs,One year,Fiber optic,109.5,7534.65,106.1218309859155,Yes,1
8393-JMVMB,Male,0,1,0-1 yr,Month-to-month,No,19.45,19.45,9.725,No,0
5019-GQVCR,Male,1,43,2-4 yrs,Month-to-month,Fiber optic,84.85,3645.6,82.85454545454546,No,0
6036-TTFYU,Female,0,16,1-2 yrs,Month-to-month,No,19.6,314.45,18.49705882352941,No,0
2550-AEVRU,Female,0,57,4-6 yrs,One year,DSL,53.45,3053.0,52.63793103448276,No,0
0969-RGKCU,Male,0,37,2-4 yrs,One year,No,19.8,677.05,17.817105263157895,No,0
0378-CJKPV,Female,0,72,4-6 yrs,Two year,Fiber optic,112.1,7965.95,109.12260273972602,No,0
4706-AXVKM,Female,1,11,0-1 yr,Month-to-month,Fiber optic,84.8,906.85,75.57083333333334,Yes,1
5889-JTMUL,Female,1,50,4-6 yrs,Month-to-month,Fiber optic,95.05,4888.7,95.85686274509804,Yes,1
9026-RNUJS,Male,1,5,0-1 yr,Month-to-month,DSL,50.35,237.25,39.541666666666664,Yes,1
3746-EUBYR,Male,0,1,0-1 yr,Month-to-month,Fiber optic,74.6,74.6,37.3,Yes,1
2332-EFBJY,Male,0,16,1-2 yrs,Month-to-month,No,19.7,342.4,20.141176470588235,Yes,1
2880-FPNAE,Male,1,2,0-1 yr,Month-to-month,Fiber optic,74.2,140.1,46.699999999999996,No,0
1703-MGIAB,Female,0,17,1-2 yrs,Month-to-month,DSL,69.0,1108.0,61.55555555555556,No,0
4311-QTTAI,Female,0,16,1-2 yrs,One year,No,19.35,295.55,17.38529411764706,No,0
9474-PHLYD,Female,0,15,1-2 yrs,Month-to-month,DSL,59.45,892.65,55.790625,Yes,1
4318-RAJVY,Female,0,10,0-1 yr,One year,No,19.8,198.25,18.022727272727273,No,0
2165-VOEGB,Female,0,46,2-4 yrs,One year,Fiber optic,105.2,4822.85,102.61382978723405,Yes,1
3612-YUNGG,Male,0,64,4-6 yrs,Two year,Fiber optic,109.2,6741.15,103.71,No,0
2254-DLXRI,Female,0,1,0-1 yr,Month-to-month,Fiber optic,79.15,79.15,39.575,No,0
5062-CJJKH,Male,0,25,2-4 yrs,One year,DSL,53.65,1355.45,52.13269230769231,No,0
9028-LIHRP,Male,0,71,4-6 yrs,Two year,Fiber optic,100.2,7209.0,100.125,No,0
2219-MVUSO,Male,0,8,0-1 yr,Month-to-month,DSL,45.15,438.4,48.71111111111111,Yes,1
1053-MXTTK,Female,0,72,4-6 yrs,Two year,Fiber optic,108.65,7726.35,105.84041095890412,No,0
1530-ZTDOZ,Female,0,49,4-6 yrs,Month-to-month,DSL,40.65,2070.75,41.415,No,0
1301-LOPVR,Male,0,29,2-4 yrs,One year,DSL,55.35,1636.95,54.565000000000005,No,0
0853-TWRVK,Male,0,72,4-6 yrs,Two year,Fiber optic,105.6,7581.5,103.85616438356165,No,0
8914-RBTSB,Male,0,31,2-4 yrs,Month-to-month,Fiber optic,93.8,3019.5,94.359375,Yes,1
6212-ATMLK,Female,0,50,4-6 yrs,Month-to-month,Fiber optic,95.7,4729.75,92.74019607843137,No,0
8200-LGKSR,Male,0,71,4-6 yrs,Two year,DSL,83.2,6126.1,85.08472222222223,No,0
1568-BEKZM,Male,1,70,4-6 yrs,Two year,DSL,90.05,6333.4,89.20281690140844,No,0
0670-ANMUU,Male,0,71,4-6 yrs,One year,Fiber optic,97.65,6687.85,92.88680555555555,No,0
6897-RWMUB,Male,0,61,4-6 yrs,Two year,DSL,68.05,4158.25,67.06854838709677,No,0
0963-ZBDRN,Male,0,32,2-4 yrs,Month-to-month,Fiber optic,96.2,3183.4,96.46666666666667,Yes,1
7594-RQHXR,Female,0,1,0-1 yr,Month-to-month,Fiber optic,79.6,79.6,39.8,Yes,1
6999-CHVCF,Male,0,68,4-6 yrs,Two year,Fiber optic,102.1,7149.35,103.61376811594204,No,0
6134-KWTBV,Male,0,62,4-6 yrs,Two year,No,23.4,1429.65,22.692857142857143,No,0
1077-HUUJM,Female,0,7,0-1 yr,Month-to-month,Fiber optic,71.05,472.65,59.08125,No,0
6331-EWIEB,Male,0,20,1-2 yrs,Month-to-month,Fiber optic,85.25,1734.5,82.5952380952381,Yes,1
0895-LNKRC,Male,0,6,0-1 yr,One year,No,19.45,113.5,16.214285714285715,No,0
2045-BMBTJ,Female,1,33,2-4 yrs,Month-to-month,DSL,59.45,1884.65,55.43088235294118,No,0
8417-GSODA,Male,0,28,2-4 yrs,One year,Fiber optic,92.2,2568.15,88.55689655172414,No,0
5171-EPLKN,Male,0,27,2-4 yrs,Two year,No,19.85,470.0,16.785714285714285,No,0
4452-QIIEB,Male,0,7,0-1 yr,Month-to-month,DSL,43.9,278.4,34.8,No,0
5998-VVEJY,Male,0,26,2-4 yrs,Month-to-month,Fiber optic,80.5,2088.8,77.36296296296297,Yes,1
1624-NALOJ,Male,1,5,0-1 yr,Month-to-month,Fiber optic,89.8,502.6,83.76666666666667,Yes,1
6741-EGCBI,Male,1,30,2-4 yrs,Month-to-month,Fiber optic,90.5,2595.85,83.73709677419355,No,0
7820-ZYGNY,Male,0,63,4-6 yrs,One year,Fiber optic,90.45,5825.5,91.0234375,No,0
4317-VTEOA,Male,0,1,0-1 yr,Month-to-month,DSL,50.75,50.75,25.375,Yes,1
9677-AVKED,Female,0,53,4-6 yrs,One year,DSL,84.6,4449.75,82.40277777777777,No,0
1670-SVOWZ,Female,0,14,1-2 yrs,Month-to-month,Fiber optic,89.65,1208.35,80.55666666666666,Yes,1
2227-JRSJX,Female,0,21,1-2 yrs,Month-to-month,Fiber optic,99.15,1956.4,88.92727272727274,No,0
9847-HNVGP,Male,0,17,1-2 yrs,One year,No,19.95,310.6,17.255555555555556,No,0
6696-YDAYZ,Male,0,16,1-2 yrs,Two year,No,20.5,290.55,17.091176470588238,No,0
8980-WQFWL,Female,0,35,2-4 yrs,Month-to-month,DSL,62.1,2096.1,58.224999999999994,No,0
1730-ZMAME,Female,1,32,2-4 yrs,Month-to-month,Fiber optic,79.5,2665.0,80.75757575757575,No,0
6506-EYCNH,Female,0,28,2-4 yrs,Month-to-month,No,19.55,543.8,18.75172413793103,No,0
4634-JLRJT,Female,0,1,0-1 yr,Month-to-month,No,20.35,20.35,10.175,No,0
9501-UKKNL,Male,0,59,4-6 yrs,Month-to-month,DSL,51.7,3005.8,50.09666666666667,No,0
2560-QTSBS,Female,0,72,4-6 yrs,One year,No,23.3,1623.15,22.234931506849318,No,0
7541-YLXCL,Male,0,36,2-4 yrs,One year,DSL,65.4,2498.4,67.52432432432433,Yes,1
4795-WRNVT,Female,0,40,2-4 yrs,Month-to-month,DSL,65.1,2586.0,63.073170731707314,No,0
6080-TCMYC,Male,0,40,2-4 yrs,Month-to-month,Fiber optic,81.2,3292.3,80.30000000000001,No,0
0260-ZDLGK,Female,0,9,0-1 yr,Month-to-month,DSL,72.9,651.4,65.14,Yes,1
7860-UXCRM,Male,0,63,4-6 yrs,Two year,DSL,74.5,4674.55,73.03984375,No,0
6357-JJPQT,Female,0,3,0-1 yr,Month-to-month,Fiber optic,80.5,232.35,58.0875,No,0
2292-XQWSV,Male,0,40,2-4 yrs,One year,DSL,60.3,2448.5,59.71951219512195,No,0
9552-TGUZV,Male,0,8,0-1 yr,Month-to-month,Fiber optic,75.0,658.1,73.12222222222222,No,0
5913-INRQV,Male,1,34,2-4 yrs,One year,Fiber optic,90.15,3128.8,89.39428571428572,No,0
8722-NGNBH,Male,0,5,0-1 yr,Month-to-month,DSL,40.0,223.45,37.24166666666667,Yes,1
6210-KBBPI,Male,1,9,0-1 yr,Month-to-month,Fiber optic,99.45,919.4,91.94,Yes,1
9643-YBLUR,Male,0,9,0-1 yr,Month-to-month,DSL,69.05,653.95,65.39500000000001,No,0
8734-FNWVH,Male,0,31,2-4 yrs,Month-to-month,DSL,59.7,1825.5,57.046875,No,0
9447-YPTBX,Female,0,50,4-6 yrs,One year,No,19.85,943.1,18.492156862745098,No,0
0133-BMFZO,Female,0,2,0-1 yr,Month-to-month,Fiber optic,86.25,181.65,60.550000000000004,Yes,1
6128-CZOMY,Female,0,1,0-1 yr,Month-to-month,DSL,45.65,45.65,22.825,Yes,1
9540-JYROE,Male,0,8,0-1 yr,Month-to-month,Fiber optic,70.1,551.35,61.26111111111111,Yes,1
9026-LHEVG,Female,0,9,0-1 yr,Month-to-month,DSL,40.75,359.4,35.94,No,0
2260-USTRB,Female,1,2,0-1 yr,Month-to-month,Fiber optic,70.2,115.95,38.65,Yes,1
3656-TKRVZ,Female,0,3,0-1 yr,Month-to-month,DSL,55.35,165.2,41.3,Yes,1
7011-CVEUC,Male,0,25,2-4 yrs,Month-to-month,Fiber optic,95.7,2338.35,89.93653846153846,No,0
6185-TASNN,Male,1,1,0-1 yr,Month-to-month,DSL,46.3,46.3,23.15,No,0
7925-PNRGI,Female,0,45,2-4 yrs,Month-to-month,DSL,81.3,3541.1,76.9804347826087,No,0
8623-TMRBY,Male,1,51,4-6 yrs,Month-to-month,Fiber optic,84.2,4146.05,79.73173076923078,Yes,1
1552-CZCLL,Female,0,55,4-6 yrs,Month-to-month,No,20.0,1087.25,19.415178571428573,No,0
3038-PQIUY,Female,0,38,2-4 yrs,Month-to-month,DSL,66.15,2522.4,64.67692307692307,No,0
1501-SGHBW,Male,0,2,0-1 yr,Month-to-month,DSL,45.85,81.0,27.0,Yes,1
9313-CDOGY,Male,0,38,2-4 yrs,Month-to-month,No,19.6,717.3,18.392307692307693,No,0
8148-BPLZQ,Male,0,34,2-4 yrs,Month-to-month,DSL,49.8,1734.2,49.54857142857143,No,0
2623-DRYAM,Female,0,70,4-6 yrs,One year,Fiber optic,101.75,7069.3,99.56760563380281,No,0
9987-LUTYD,Female,0,13,1-2 yrs,One year,DSL,55.15,742.9,53.06428571428571,No,0
3208-YPIOE,Male,0,39,2-4 yrs,Month-to-month,Fiber optic,75.25,3017.65,75.44125,Yes,1
4488-KQFDT,Female,0,61,4-6 yrs,One year,Fiber optic,103.95,6423.0,103.59677419354838,No,0
2612-RANWT,Female,0,12,0-1 yr,Month-to-month,Fiber optic,100.15,1164.3,89.56153846153846,Yes,1
5693-PIPCS,Male,0,41,2-4 yrs,Two year,Fiber optic,99.65,4220.35,100.48452380952382,No,0
0491-KAPQG,Male,0,21,1-2 yrs,Month-to-month,Fiber optic,73.7,1558.7,70.85000000000001,No,0
1925-LFCZZ,Male,1,55,4-6 yrs,One year,DSL,50.05,2743.45,48.990178571428565,No,0
8039-EQPIM,Male,0,69,4-6 yrs,Two year,DSL,60.25,4055.5,57.93571428571428,No,0
6900-PXRMS,Male,1,26,2-4 yrs,Month-to-month,Fiber optic,105.75,2710.25,100.37962962962963,Yes,1
8707-RMEZH,Female,1,69,4-6 yrs,One year,Fiber optic,87.3,6055.55,86.50785714285715,No,0
3346-BRMIS,Female,1,18,1-2 yrs,Month-to-month,DSL,48.35,810.7,42.66842105263158,Yes,1
3209-ZPKFI,Male,0,47,2-4 yrs,Month-to-month,DSL,54.25,2538.2,52.87916666666666,No,0
6479-VDGRK,Female,0,72,4-6 yrs,Two year,DSL,85.3,6129.2,83.96164383561644,No,0
9373-WSLOY,Male,1,33,2-4 yrs,Month-to-month,DSL,50.0,1750.85,51.495588235294115,No,0
2933-FILNV,Female,0,2,0-1 yr,Month-to-month,DSL,24.4,36.55,12.183333333333332,Yes,1
3569-JFODW,Female,0,72,4-6 yrs,Two year,DSL,90.95,6652.45,91.12945205479451,No,0
9819-FBNSV,Male,1,37,2-4 yrs,Month-to-month,Fiber optic,72.25,2575.45,67.77499999999999,No,0
9544-PYPSJ,Female,1,62,4-6 yrs,Month-to-month,Fiber optic,96.1,6019.35,95.5452380952381,No,0
1591-XWLGB,Female,0,71,4-6 yrs,Two year,No,19.85,1379.6,19.16111111111111,No,0
0396-UKGAI,Male,0,23,1-2 yrs,Month-to-month,DSL,55.3,1284.2,53.50833333333333,No,0
3243-ZHOHY,Female,0,16,1-2 yrs,One year,No,20.1,296.15,17.420588235294115,No,0
5186-EJEGL,Male,0,9,0-1 yr,Month-to-month,DSL,69.5,653.25,65.325,No,0
7527-QNRUS,Male,0,17,1-2 yrs,Two year,No,25.15,412.6,22.922222222222224,No,0
9986-BONCE,Female,0,4,0-1 yr,Month-to-month,No,20.95,85.5,17.1,Yes,1
2722-JMONI,Female,1,1,0-1 yr,Month-to-month,DSL,49.55,49.55,24.775,Yes,1
2203-GHNWN,Female,0,24,1-2 yrs,Month-to-month,Fiber optic,79.65,1928.7,77.148,No,0
3878-AVSOQ,Female,1,1,0-1 yr,Month-to-month,Fiber optic,71.25,71.25,35.625,No,0
3258-SYSWS,Male,1,72,4-6 yrs,Two year,Fiber optic,113.8,7845.8,107.47671232876712,No,0
5296-PSYVW,Female,0,72,4-6 yrs,Two year,No,24.55,1750.7,23.982191780821918,No,0
6319-QSUSR,Female,0,11,0-1 yr,Month-to-month,No,19.7,216.2,18.016666666666666,No,0
4083-EUGRJ,Male,0,9,0-1 yr,Month-to-month,No,20.25,178.5,17.85,Yes,1
7579-OOPEC,Female,1,2,0-1 yr,Month-to-month,DSL,50.15,115.1,38.36666666666667,Yes,1
0512-FLFDW,Female,1,60,4-6 yrs,One year,Fiber optic,100.5,6029.0,98.8360655737705,No,0
1771-OADNZ,Male,1,29,2-4 yrs,Month-to-month,Fiber optic,95.9,2745.2,91.50666666666666,Yes,1
0487-CRLZF,Female,0,49,4-6 yrs,Two year,DSL,74.45,3721.9,74.438,No,0
2107-FBPTK,Female,1,30,2-4 yrs,Month-to-month,Fiber optic,104.1,3121.1,100.68064516129031,No,0
9451-WLYRI,Female,0,53,4-6 yrs,One year,No,19.05,990.45,18.34166666666667,No,0
8219-VYBVI,Male,0,39,2-4 yrs,Two year,No,25.0,1004.35,25.10875,No,0
1991-VOPLL,Female,0,9,0-1 yr,Month-to-month,No,19.05,157.65,15.765,No,0
9738-QLWTP,Male,0,39,2-4 yrs,One year,Fiber optic,81.9,3219.75,80.49375,No,0
1016-DJTSV,Male,1,8,0-1 yr,Month-to-month,Fiber optic,69.7,572.85,63.650000000000006,No,0
9419-IPPBE,Female,0,51,4-6 yrs,One year,Fiber optic,90.15,4554.85,87.59326923076924,No,0
0174-QRVVY,Male,0,71,4-6 yrs,Two year,No,25.35,1847.55,25.660416666666666,No,0
5699-BNCAS,Male,1,71,4-6 yrs,Two year,No,24.65,1766.75,24.538194444444443,No,0
2900-PHPLN,Female,1,70,4-6 yrs,Two year,No,19.55,1462.05,20.59225352112676,No,0
0612-RTZZA,Female,1,1,0-1 yr,Month-to-month,DSL,25.25,25.25,12.625,Yes,1
8106-GWQOK,Male,0,38,2-4 yrs,Two year,DSL,60.0,2193.2,56.23589743589743,No,0
8751-EDEKA,Female,0,28,2-4 yrs,Month-to-month,Fiber optic,89.9,2433.5,83.91379310344827,No,0
6878-GGDWG,Female,0,32,2-4 yrs,Month-to-month,No,19.4,641.15,19.42878787878788,No,0
4039-PIMHX,Male,1,49,4-6 yrs,Two year,DSL,49.8,2398.4,47.968,No,0
8450-LUGUK,Female,0,37,2-4 yrs,Two year,No,24.1,861.85,22.68026315789474,No,0
3604-WLABM,Female,0,10,0-1 yr,Month-to-month,DSL,54.25,583.0,53.0,No,0
0795-GMVQO,Male,0,67,4-6 yrs,One year,Fiber optic,109.9,7332.4,107.82941176470588,No,0
2259-OUUSZ,Male,0,7,0-1 yr,One year,DSL,35.5,249.55,31.19375,No,0
1142-IHLOO,Female,0,51,4-6 yrs,One year,Fiber optic,87.55,4475.9,86.07499999999999,No,0
6410-LEFEN,Female,0,9,0-1 yr,Month-to-month,DSL,45.15,416.45,41.644999999999996,Yes,1
4633-MKHYU,Female,0,9,0-1 yr,Month-to-month,Fiber optic,88.4,788.6,78.86,No,0
6257-RJOHI,Male,0,4,0-1 yr,Month-to-month,DSL,50.8,202.3,40.46,No,0
1545-JFUML,Male,0,71,4-6 yrs,Two year,Fiber optic,99.0,6994.6,97.14722222222223,No,0
3194-ORPIK,Female,0,50,4-6 yrs,Month-to-month,Fiber optic,84.4,4116.15,80.70882352941176,Yes,1
7826-VVKWT,Female,1,24,1-2 yrs,Two year,Fiber optic,96.55,2263.45,90.538,No,0
1353-GHZOS,Male,0,22,1-2 yrs,One year,DSL,59.75,1374.35,59.75434782608695,No,0
2587-EKXTS,Male,0,44,2-4 yrs,Month-to-month,Fiber optic,111.5,4915.15,109.22555555555554,No,0
5442-BXVND,Female,0,33,2-4 yrs,Month-to-month,No,24.25,838.5,24.66176470588235,No,0
8816-VXNZD,Female,0,1,0-1 yr,Month-to-month,Fiber optic,75.1,75.1,37.55,Yes,1
9378-FXTIZ,Female,0,54,4-6 yrs,One year,DSL,70.15,3715.65,67.55727272727273,Yes,1
1723-HKXJQ,Male,0,42,2-4 yrs,Month-to-month,Fiber optic,101.75,4273.45,99.38255813953488,Yes,1
7825-GKXMW,Female,0,1,0-1 yr,Month-to-month,DSL,45.8,45.8,22.9,Yes,1
9753-OYLBX,Female,0,1,0-1 yr,Month-to-month,No,20.5,20.5,10.25,No,0
2364-UFROM,Male,0,30,2-4 yrs,One year,DSL,70.4,2044.75,65.95967741935483,No,0
6656-JWRQX,Female,0,1,0-1 yr,Month-to-month,DSL,30.55,30.55,15.275,No,0
6473-ULUHT,Male,0,16,1-2 yrs,Month-to-month,DSL,84.9,1398.25,82.25,No,0
1240-KNSEZ,Male,0,1,0-1 yr,Month-to-month,No,20.1,20.1,10.05,Yes,1
0836-SEYLU,Male,0,9,0-1 yr,Month-to-month,DSL,40.65,328.95,32.894999999999996,Yes,1
4433-JCGCG,Male,1,46,2-4 yrs,Month-to-month,Fiber optic,101.0,4680.05,99.57553191489362,Yes,1
3716-BDVDB,Male,0,1,0-1 yr,Month-to-month,Fiber optic,69.1,69.1,34.55,Yes,1
7688-AWMDX,Male,0,71,4-6 yrs,Two year,DSL,54.5,3778.2,52.474999999999994,No,0
2842-BCQGE,Male,0,43,2-4 yrs,Month-to-month,Fiber optic,75.35,3161.4,71.85000000000001,No,0
7244-QWYHG,Male,0,50,4-6 yrs,One year,DSL,44.45,2188.45,42.910784313725486,No,0
5899-MQZZL,Female,0,13,1-2 yrs,Month-to-month,Fiber optic,75.0,999.45,71.38928571428572,Yes,1
6849-OYAMU,Male,0,19,1-2 yrs,One year,Fiber optic,100.0,1888.65,94.4325,Yes,1
5312-UXESG,Female,0,41,2-4 yrs,Month-to-month,Fiber optic,98.05,3990.6,95.0142857142857,No,0
9488-HGMJH,Female,1,1,0-1 yr,Month-to-month,Fiber optic,71.15,71.15,35.575,Yes,1
6038-GCYEC,Female,0,24,1-2 yrs,Month-to-month,DSL,54.15,1240.25,49.61,Yes,1
2150-WLKUW,Female,0,40,2-4 yrs,One year,DSL,63.9,2635.0,64.26829268292683,No,0
7159-FVYPK,Female,0,3,0-1 yr,Month-to-month,DSL,69.15,235.0,58.75,No,0
7032-LMBHI,Female,0,37,2-4 yrs,One year,DSL,64.65,2347.85,61.78552631578947,No,0
1150-WFARN,Female,0,67,4-6 yrs,Two year,Fiber optic,108.75,7156.2,105.23823529411764,Yes,1
6088-BXMRG,Female,0,32,2-4 yrs,Month-to-month,Fiber optic,98.85,3089.6,93.62424242424242,No,0
3144-AUDBS,Female,0,6,0-1 yr,Month-to-month,DSL,49.15,270.8,38.68571428571429,Yes,1
4821-SJHJV,Female,0,32,2-4 yrs,Month-to-month,Fiber optic,89.6,2901.8,87.93333333333334,No,0
7346-MEDWM,Female,0,59,4-6 yrs,Month-to-month,Fiber optic,83.25,4949.1,82.485,No,0
1137-DGOWI,Female,0,30,2-4 yrs,One year,DSL,70.25,2198.9,70.93225806451613,No,0
5616-PRTNT,Male,0,20,1-2 yrs,Month-to-month,No,19.4,374.5,17.833333333333332,Yes,1
3812-LRZIR,Female,0,27,2-4 yrs,Two year,No,24.5,761.95,27.212500000000002,No,0
4818-QIUFN,Female,1,20,1-2 yrs,Month-to-month,Fiber optic,79.15,1520.9,72.42380952380952,Yes,1
9483-GCPWE,Male,0,9,0-1 yr,One year,No,20.1,190.25,19.025,No,0
4227-OJHAL,Female,0,68,4-6 yrs,One year,DSL,73.0,5163.0,74.82608695652173,No,0
9220-CXRSC,Female,0,69,4-6 yrs,Two year,DSL,61.4,4059.85,57.99785714285714,No,0
4993-JCRGJ,Male,0,26,2-4 yrs,Month-to-month,Fiber optic,84.3,2281.6,84.5037037037037,No,0
9537-JALFH,Male,0,69,4-6 yrs,Two year,No,19.9,1356.7,19.38142857142857,No,0
6698-OXETB,Male,0,11,0-1 yr,Two year,No,20.4,231.45,19.287499999999998,No,0
2103-ZRXFN,Male,0,1,0-1 yr,Month-to-month,DSL,50.75,50.75,25.375,No,0
3724-BSCVH,Male,0,10,0-1 yr,One year,No,20.45,242.4,22.036363636363635,No,0
4877-TSOFF,Female,0,55,4-6 yrs,One year,DSL,75.75,4264.25,76.14732142857143,No,0
9209-NWPGU,Male,0,44,2-4 yrs,One year,DSL,65.4,2774.55,61.65666666666667,No,0
6961-VCPMC,Male,1,46,2-4 yrs,Month-to-month,Fiber optic,80.4,3605.2,76.7063829787234,Yes,1
7306-YDSOI,Male,0,69,4-6 yrs,Two year,DSL,59.75,4069.9,58.14142857142857,No,0
5288-AHOUP,Male,1,11,0-1 yr,Month-to-month,Fiber optic,78.5,874.2,72.85000000000001,No,0
6688-UZPWD,Female,0,11,0-1 yr,Month-to-month,Fiber optic,102.0,1145.35,95.44583333333333,Yes,1
0655-YDGFJ,Male,0,29,2-4 yrs,Month-to-month,DSL,48.95,1323.7,44.123333333333335,No,0
8468-EHYJA,Female,0,57,4-6 yrs,Month-to-month,Fiber optic,99.65,5497.05,94.77672413793104,No,0
6823-SIDFQ,Male,0,28,2-4 yrs,One year,No,18.25,534.7,18.43793103448276,No,0
1097-FSPVW,Female,0,42,2-4 yrs,Month-to-month,DSL,54.55,2455.05,57.09418604651163,No,0
2839-RFSQE,Female,0,2,0-1 yr,Month-to-month,No,20.65,38.7,12.9,Yes,1
8328-SKJNO,Male,0,23,1-2 yrs,One year,DSL,40.65,947.4,39.475,No,0
7010-ZMVBF,Female,0,18,1-2 yrs,Month-to-month,No,20.45,357.0,18.789473684210527,No,0
5201-CBWYG,Male,0,62,4-6 yrs,One year,No,24.8,1476.25,23.432539682539684,No,0
0968-GSIKN,Female,0,1,0-1 yr,Month-to-month,Fiber optic,70.8,70.8,35.4,Yes,1
1965-DDBWU,Male,0,16,1-2 yrs,Month-to-month,Fiber optic,89.05,1448.6,85.21176470588235,Yes,1
9057-SIHCH,Female,0,3,0-1 yr,Month-to-month,Fiber optic,96.6,291.9,72.975,Yes,1
6352-GIGGQ,Male,0,67,4-6 yrs,One year,DSL,88.8,5903.15,86.81102941176471,No,0
3635-QQRQD,Male,0,62,4-6 yrs,Two year,No,20.05,1201.65,19.073809523809526,No,0
6771-XWBDM,Female,0,57,4-6 yrs,Month-to-month,Fiber optic,104.5,5921.35,102.09224137931035,Yes,1
2897-DOVND,Male,0,2,0-1 yr,Month-to-month,Fiber optic,69.8,146.65,48.88333333333333,No,0
3082-YVEKW,Female,0,23,1-2 yrs,Two year,DSL,77.15,1759.4,73.30833333333334,No,0
0191-EQUUH,Female,0,25,2-4 yrs,Two year,DSL,35.05,844.45,32.478846153846156,No,0
7134-HBPBS,Female,1,72,4-6 yrs,Two year,Fiber optic,108.1,7774.05,106.49383561643836,No,0
3489-HHPFY,Female,0,2,0-1 yr,Month-to-month,Fiber optic,84.05,134.05,44.68333333333334,No,0
2926-JEJJC,Female,0,8,0-1 yr,One year,No,20.2,140.95,15.66111111111111,No,0
8601-QACRS,Female,0,5,0-1 yr,Month-to-month,DSL,50.6,249.95,41.65833333333333,Yes,1
4950-BDEUX,Male,0,35,2-4 yrs,Month-to-month,DSL,49.2,1701.65,47.268055555555556,No,0
5789-LDFXO,Male,0,24,1-2 yrs,One year,No,24.6,592.65,23.706,No,0
0508-OOLTO,Female,0,2,0-1 yr,Month-to-month,Fiber optic,71.65,135.75,45.25,No,0
2984-TBYKU,Male,0,72,4-6 yrs,Two year,Fiber optic,104.9,7732.65,105.92671232876712,No,0
9822-WMWVG,Female,0,41,2-4 yrs,Month-to-month,Fiber optic,106.5,4282.4,101.96190476190475,No,0
2391-SOORI,Male,0,4,0-1 yr,Month-to-month,DSL,49.35,219.65,43.93,Yes,1
9040-KZVWO,Male,0,26,2-4 yrs,One year,Fiber optic,75.5,2018.1,74.74444444444444,No,0
2645-QTLMB,Male,0,7,0-1 yr,Month-to-month,Fiber optic,94.25,669.0,83.625,Yes,1
4806-HIPDW,Female,0,1,0-1 yr,Month-to-month,Fiber optic,68.95,68.95,34.475,Yes,1
1548-ARAGG,Female,0,4,0-1 yr,Month-to-month,DSL,58.5,224.85,44.97,No,0
6339-RZCBJ,Male,0,48,2-4 yrs,Two year,DSL,78.9,3771.5,76.96938775510205,No,0
4424-TKOPW,Male,1,2,0-1 yr,Month-to-month,Fiber optic,93.85,196.75,65.58333333333333,Yes,1
4415-WNGVR,Female,1,12,0-1 yr,One year,DSL,79.2,943.85,72.60384615384615,No,0
